Run,Security,Year,Price,Delta,IsSplit,IsBust,Yield,AvgRateOfReturn
142,Growth Corp,3,126,5,False,False,1,0.0897388021630446
142,Metro Prop,3,144,7,False,False,0,0.134515906899876
142,Pioneer,3,104,-1,False,False,4,0.0522161172161172
142,Shady,3,107,-3,False,False,0,0.0261868686868687
142,Stryker,3,87,45,True,False,0,0.223421926910299
142,Tri-City,3,132,6,False,False,0,0.0980952380952382
142,United,3,112,-10,False,False,2,0.0622446406052964
142,Uranium,3,84,10,False,False,6,0.0217690417690417
142,Valley Power,3,117,4,False,False,3,0.0827201649626257
142,CCity Bonds,4,100,0,False,False,5,0.05
142,Growth Corp,4,135,9,False,False,1,0.0871453714635533
142,Metro Prop,4,77,10,True,False,0,0.118248041286018
142,Pioneer,4,111,7,False,False,4,0.0656043956043956
142,Shady,4,102,-5,False,False,0,0.00795790852449729
142,Stryker,4,67,-20,False,False,0,0.110095180814908
142,Tri-City,4,144,12,False,False,0,0.0962987012987013
142,United,4,133,21,False,False,2,0.098022766168258
142,Uranium,4,102,18,False,False,6,0.0877553527553528
142,Valley Power,4,124,7,False,False,3,0.0834076450894906
142,CCity Bonds,5,100,0,False,False,5,0.05
142,Growth Corp,5,142,7,False,False,1,0.0815681490226945
142,Metro Prop,5,85,8,False,False,0,0.115377653808035
142,Pioneer,5,116,5,False,False,4,0.0686997326997327
142,Shady,5,96,-6,False,False,0,-0.00539837906275511
142,Stryker,5,27,-40,False,False,0,-0.0313268404227004
142,Tri-City,5,147,3,False,False,0,0.0812056277056277
142,United,5,149,16,False,False,2,0.105485882107539
142,Uranium,5,88,-14,False,False,6,0.0545180076944783
142,Valley Power,5,128,4,False,False,3,0.0780164386522376
142,CCity Bonds,6,100,0,False,False,5,0.05
142,Growth Corp,6,75,8,True,False,1,0.07971054672079
142,Metro Prop,6,91,6,False,False,0,0.107912750722382
142,Pioneer,6,120,4,False,False,4,0.0687440301233405
142,Shady,6,92,-4,False,False,0,-0.011443093663407
142,Stryker,6,67,40,False,False,0,0.220807879894663
142,Tri-City,6,78,8,True,False,0,0.0778754380540095
142,United,6,77,4,True,False,2,0.097972015850242
142,Uranium,6,76,-12,False,False,6,0.0340680367150955
142,Valley Power,6,131,3,False,False,3,0.0728261988768647
142,CCity Bonds,7,100,0,False,False,5,0.05
142,Growth Corp,7,73,-2,False,False,1,0.0664185638559152
142,Metro Prop,7,97,6,False,False,0,0.101915795752623
142,Pioneer,7,117,-3,False,False,4,0.0601139305819109
142,Shady,7,84,-8,False,False,0,-0.0222307262456532
142,Stryker,7,47,-20,False,False,0,0.14661997381163
142,Tri-City,7,85,7,False,False,0,0.0795708882953781
142,United,7,87,10,False,False,2,0.106239464420801
142,Uranium,7,90,14,False,False,6,0.0667951592896307
142,Valley Power,7,137,6,False,False,3,0.0722370690482177
142,CCity Bonds,8,100,0,False,False,5,0.05
142,Growth Corp,8,78,5,False,False,1,0.0683902159766656
142,Metro Prop,8,104,7,False,False,0,0.0981969398402461
142,Pioneer,8,116,-1,False,False,4,0.0558048174643002
142,Shady,8,81,-3,False,False,0,-0.0239161711792323
142,Stryker,8,92,45,False,False,0,0.247973328149006
142,Tri-City,8,91,6,False,False,0,0.0784480566702205
142,United,8,77,-10,False,False,2,0.0814652784946378
142,Uranium,8,100,10,False,False,6,0.0806679866006491
142,Valley Power,8,141,4,False,False,3,0.0695942967310591
142,CCity Bonds,9,100,0,False,False,5,0.05
142,Growth Corp,9,84,6,False,False,1,0.0707628130618794
142,Metro Prop,9,108,4,False,False,0,0.0915596730203897
142,Pioneer,9,119,3,False,False,4,0.056309263033401
142,Shady,9,84,3,False,False,0,-0.0171435924885357
142,Stryker,9,77,-15,False,False,0,0.202304794103465
142,Tri-City,9,96,5,False,False,0,0.075836612034091
142,United,9,85,8,False,False,2,0.0868435953141369
142,Uranium,9,92,-8,False,False,6,0.0694826547561326
142,Valley Power,9,146,5,False,False,3,0.0681657736112173
142,CCity Bonds,10,100,0,False,False,5,0.05
142,Growth Corp,10,89,5,False,False,1,0.0708293888985486
142,Metro Prop,10,115,7,False,False,0,0.0888851871998322
142,Pioneer,10,118,-1,False,False,4,0.0531993451334222
142,Shady,10,81,-3,False,False,0,-0.0190006618111107
142,Stryker,10,122,45,False,False,0,0.240515873134677
142,Tri-City,10,102,6,False,False,0,0.0745029508306819
142,United,10,75,-10,False,False,2,0.0687474710768409
142,Uranium,10,102,10,False,False,6,0.0799256936283454
142,Valley Power,10,75,4,True,False,3,0.0681985113185887
143,CCity Bonds,1,100,0,False,False,5,0.05
143,Growth Corp,1,98,-2,False,False,1,-0.01
143,Metro Prop,1,106,6,False,False,0,0.0600000000000001
143,Pioneer,1,97,-3,False,False,4,0.01
143,Shady,1,92,-8,False,False,0,-0.08
143,Stryker,1,80,-20,False,False,0,-0.2
143,Tri-City,1,107,7,False,False,0,0.0700000000000001
143,United,1,110,10,False,False,2,0.12
143,Uranium,1,114,14,False,False,6,0.2
143,Valley Power,1,106,6,False,False,3,0.0900000000000001
143,CCity Bonds,2,100,0,False,False,5,0.05
143,Growth Corp,2,104,6,False,False,1,0.0307142857142857
143,Metro Prop,2,110,4,False,False,0,0.0488679245283019
143,Pioneer,2,100,3,False,False,4,0.0410824742268041
143,Shady,2,95,3,False,False,0,-0.0236956521739131
143,Stryker,2,65,-15,False,False,0,-0.19375
143,Tri-City,2,112,5,False,False,0,0.0583644859813084
143,United,2,118,8,False,False,2,0.105454545454545
143,Uranium,2,106,-8,False,False,6,0.0912280701754385
143,Valley Power,2,111,5,False,False,3,0.0827358490566038
143,CCity Bonds,3,100,0,False,False,5,0.05
143,Growth Corp,3,113,9,False,False,1,0.0525274725274726
143,Metro Prop,3,120,10,False,False,0,0.0628816466552315
143,Pioneer,3,107,7,False,False,4,0.0640549828178694
143,Shady,3,90,-5,False,False,0,-0.0333409610983982
143,Stryker,3,45,-20,False,False,0,-0.231730769230769
143,Tri-City,3,124,12,False,False,0,0.074623943035158
143,United,3,139,21,False,False,2,0.13527478171546
143,Uranium,3,124,18,False,False,6,0.1362904115635
143,Valley Power,3,118,7,False,False,3,0.0851872627344326
143,CCity Bonds,4,100,0,False,False,5,0.05
143,Growth Corp,4,118,5,False,False,1,0.0526699406787903
143,Metro Prop,4,127,7,False,False,0,0.061744568324757
143,Pioneer,4,106,-1,False,False,4,0.0550505829077946
143,Shady,4,87,-3,False,False,0,-0.033339054157132
143,Stryker,4,90,45,False,False,0,0.0762019230769231
143,Tri-City,4,130,6,False,False,0,0.0680647314699169
143,United,4,129,-10,False,False,2,0.0870675970779617
143,Uranium,4,134,10,False,False,6,0.134475873188754
143,Valley Power,4,122,4,False,False,3,0.0787209555254007
143,CCity Bonds,5,100,0,False,False,5,0.05
143,Growth Corp,5,144,26,False,False,1,0.087898664407439
143,Metro Prop,5,143,16,False,False,0,0.0745925050535064
143,Pioneer,5,131,25,False,False,4,0.0987574474583111
143,Shady,5,95,8,False,False,0,-0.00828043872800441
143,Stryker,5,76,-14,False,False,0,0.0298504273504274
143,Tri-City,5,76,21,True,False,0,0.0882979390220874
143,United,5,143,14,False,False,2,0.0944602792127569
143,Uranium,5,130,-4,False,False,6,0.110565773177869
143,Valley Power,5,139,17,False,False,3,0.0957636496662222
143,CCity Bonds,6,100,0,False,False,5,0.05
143,Growth Corp,6,82,20,True,False,1,0.0987118499691621
143,Metro Prop,6,79,15,True,False,0,0.0796429383604395
143,Pioneer,6,146,15,False,False,4,0.106470900871748
143,Shady,6,102,7,False,False,0,0.00538033614771562
143,Stryker,6,56,-20,False,False,0,-0.0189842929974509
143,Tri-City,6,91,15,False,False,0,0.106476352693845
143,United,6,78,13,True,False,2,0.0985304191574839
143,Uranium,6,120,-10,False,False,6,0.0870099391866856
143,Valley Power,6,76,12,True,False,3,0.102584815968854
143,CCity Bonds,7,100,0,False,False,5,0.05
143,Growth Corp,7,80,-2,False,False,1,0.082867996837679
143,Metro Prop,7,85,6,False,False,0,0.0791152853216063
143,Pioneer,7,143,-3,False,False,4,0.0922392457569972
143,Shady,7,94,-8,False,False,0,-0.00659276509467513
143,Stryker,7,36,-20,False,False,0,-0.0672926593039375
143,Tri-City,7,98,7,False,False,0,0.102254456155164
143,United,7,88,10,False,False,2,0.106432666970151
143,Uranium,7,134,14,False,False,6,0.0983894716838258
143,Valley Power,7,82,6,False,False,3,0.104847135492101
143,CCity Bonds,8,100,0,False,False,5,0.05
143,Growth Corp,8,86,6,False,False,1,0.0834469972329691
143,Metro Prop,8,89,4,False,False,0,0.075108227597582
143,Pioneer,8,146,3,False,False,4,0.0868282211562536
143,Shady,8,97,3,False,False,0,-0.00177930775571308
143,Stryker,8,21,-15,False,False,0,-0.110964410224279
143,Tri-City,8,103,5,False,False,0,0.0958502001561763
143,United,8,96,8,False,False,2,0.107333129053428
143,Uranium,8,126,-8,False,False,6,0.0842251160815565
143,Valley Power,8,87,5,False,False,3,0.103936365506808
143,CCity Bonds,9,100,0,False,False,5,0.05
143,Growth Corp,9,94,8,False,False,1,0.0858030156282723
143,Metro Prop,9,95,6,False,False,0,0.0742535056797483
143,Pioneer,9,75,4,True,False,4,0.0863130611191052
143,Shady,9,93,-4,False,False,0,-0.00616350838308516
143,Stryker,9,61,40,False,False,0,0.113005180329742
143,Tri-City,9,111,8,False,False,0,0.0938301671291147
143,United,9,100,4,False,False,2,0.102351670269713
143,Uranium,9,114,-12,False,False,6,0.0695757645592671
143,Valley Power,9,90,3,False,False,3,0.100050715699538
143,CCity Bonds,10,100,0,False,False,5,0.05
143,Growth Corp,10,99,5,False,False,1,0.0836056927888493
143,Metro Prop,10,102,7,False,False,0,0.074196576164405
143,Pioneer,10,74,-1,False,False,4,0.0816817550071947
143,Shady,10,90,-3,False,False,0,-0.00877296399638955
143,Stryker,10,106,45,False,False,0,0.175475154100046
143,Tri-City,10,117,6,False,False,0,0.0898525558216086
143,United,10,90,-10,False,False,2,0.0841165032427421
143,Uranium,10,124,10,False,False,6,0.0766532758226387
143,Valley Power,10,94,4,False,False,3,0.0978234219073617
144,CCity Bonds,1,100,0,False,False,5,0.05
144,Growth Corp,1,123,23,False,False,1,0.24
144,Metro Prop,1,128,28,False,False,0,0.28
144,Pioneer,1,98,-2,False,False,4,0.02
144,Shady,1,111,11,False,False,0,0.11
144,Stryker,1,78,56,True,False,0,0.56
144,Tri-City,1,119,19,False,False,0,0.19
144,United,1,130,30,False,False,2,0.32
144,Uranium,1,129,29,False,False,6,0.35
144,Valley Power,1,114,14,False,False,3,0.17
144,CCity Bonds,2,100,0,False,False,5,0.05
144,Growth Corp,2,131,8,False,False,1,0.156585365853659
144,Metro Prop,2,134,6,False,False,0,0.1634375
144,Pioneer,2,102,4,False,False,4,0.0508163265306123
144,Shady,2,107,-4,False,False,0,0.036981981981982
144,Stryker,2,118,40,False,False,0,0.536410256410256
144,Tri-City,2,127,8,False,False,0,0.128613445378151
144,United,2,134,4,False,False,2,0.183076923076923
144,Uranium,2,117,-12,False,False,6,0.151744186046512
144,Valley Power,2,117,3,False,False,3,0.111315789473684
144,CCity Bonds,3,100,0,False,False,5,0.05
144,Growth Corp,3,75,19,True,False,1,0.157825358406256
144,Metro Prop,3,79,24,True,False,0,0.168659825870647
144,Pioneer,3,119,17,False,False,4,0.1025050020008
144,Shady,3,116,9,False,False,0,0.0526920378322248
144,Stryker,3,113,-5,False,False,0,0.343482543821527
144,Tri-City,3,77,26,True,False,0,0.156608438651051
144,United,3,147,13,False,False,2,0.159364714887103
144,Uranium,3,110,-7,False,False,6,0.0983137878486716
144,Valley Power,3,132,15,False,False,3,0.125492577597841
144,CCity Bonds,4,100,0,False,False,5,0.05
144,Growth Corp,4,81,6,False,False,1,0.141702352138025
144,Metro Prop,4,83,4,False,False,0,0.139153097251086
144,Pioneer,4,122,3,False,False,4,0.0915846338535414
144,Shady,4,119,3,False,False,0,0.0459845456155479
144,Stryker,4,98,-15,False,False,0,0.224426067158181
144,Tri-City,4,82,5,False,False,0,0.133690095222054
144,United,4,78,8,True,False,2,0.141632379702742
144,Uranium,4,102,-8,False,False,6,0.0691898863410492
144,Valley Power,4,137,5,False,False,3,0.109270948349896
144,CCity Bonds,5,100,0,False,False,5,0.05
144,Growth Corp,5,93,12,False,False,1,0.145460647142519
144,Metro Prop,5,97,14,False,False,0,0.145057417559905
144,Pioneer,5,135,13,False,False,4,0.10113655954185
144,Shady,5,129,10,False,False,0,0.0535943591815139
144,Stryker,5,108,10,False,False,0,0.199949016991851
144,Tri-City,5,102,20,False,False,0,0.155732563982522
144,United,5,99,21,False,False,2,0.172280262736553
144,Uranium,5,127,25,False,False,6,0.11613622279833
144,Valley Power,5,145,8,False,False,3,0.1034751528405
144,CCity Bonds,6,100,0,False,False,5,0.05
144,Growth Corp,6,110,17,False,False,1,0.153475270468228
144,Metro Prop,6,118,21,False,False,0,0.156963655526725
144,Pioneer,6,148,13,False,False,4,0.105268120605862
144,Shady,6,127,-2,False,False,0,0.0420779866564296
144,Stryker,6,145,37,False,False,0,0.223722946258641
144,Tri-City,6,125,23,False,False,0,0.167358835998507
144,United,6,122,23,False,False,2,0.185654427701336
144,Uranium,6,146,19,False,False,6,0.129588584615406
144,Valley Power,6,80,14,True,False,3,0.110367225068233
144,CCity Bonds,7,100,0,False,False,5,0.05
144,Growth Corp,7,129,19,False,False,1,0.157524257803936
144,Metro Prop,7,142,24,False,False,0,0.163595966238404
144,Pioneer,7,83,17,True,False,4,0.115326342758693
144,Shady,7,136,9,False,False,0,0.0461905802386944
144,Stryker,7,140,-5,False,False,0,0.186836416990165
144,Tri-City,7,76,26,True,False,0,0.174307573713006
144,United,7,135,13,False,False,2,0.17669676941145
144,Uranium,7,139,-7,False,False,6,0.110097456089135
144,Valley Power,7,95,15,False,False,3,0.126743335772771
144,CCity Bonds,8,100,0,False,False,5,0.05
144,Growth Corp,8,127,-2,False,False,1,0.136864733330382
144,Metro Prop,8,148,6,False,False,0,0.148428160599448
144,Pioneer,8,80,-3,False,False,4,0.102416574010242
144,Shady,8,128,-8,False,False,0,0.033063816532387
144,Stryker,8,120,-20,False,False,0,0.145624722009252
144,Tri-City,8,83,7,False,False,0,0.164032284893617
144,United,8,145,10,False,False,2,0.16572078434613
144,Uranium,8,77,14,True,False,6,0.120615849617561
144,Valley Power,8,101,6,False,False,3,0.122742524064333
144,CCity Bonds,9,100,0,False,False,5,0.05
144,Growth Corp,9,133,6,False,False,1,0.127781775208808
144,Metro Prop,9,76,4,True,False,0,0.134939145758068
144,Pioneer,9,83,3,False,False,4,0.100759176897993
144,Shady,9,131,3,False,False,0,0.0319942258065663
144,Stryker,9,105,-15,False,False,0,0.115555308452668
144,Tri-City,9,88,5,False,False,0,0.152499915889373
144,United,9,77,8,True,False,2,0.157269049686981
144,Uranium,9,69,-8,False,False,6,0.10432808566294
144,Valley Power,9,106,5,False,False,3,0.117905345922971
144,CCity Bonds,10,100,0,False,False,5,0.05
144,Growth Corp,10,144,11,False,False,1,0.124026154078905
144,Metro Prop,10,87,11,False,False,0,0.135918915392788
144,Pioneer,10,78,-5,False,False,4,0.0894784399310849
144,Shady,10,124,-7,False,False,0,0.0234512917755279
144,Stryker,10,135,30,False,False,0,0.13257120617883
144,Tri-City,10,98,10,False,False,0,0.148613560664072
144,United,10,66,-11,False,False,2,0.129853833029971
144,Uranium,10,51,-18,False,False,6,0.0765039727488202
144,Valley Power,10,102,-4,False,False,3,0.105171415104259
145,CCity Bonds,1,100,0,False,False,5,0.05
145,Growth Corp,1,108,8,False,False,1,0.0900000000000001
145,Metro Prop,1,106,6,False,False,0,0.0600000000000001
145,Pioneer,1,104,4,False,False,4,0.0800000000000001
145,Shady,1,96,-4,False,False,0,-0.04
145,Stryker,1,140,40,False,False,0,0.4
145,Tri-City,1,108,8,False,False,0,0.0800000000000001
145,United,1,104,4,False,False,2,0.0600000000000001
145,Uranium,1,88,-12,False,False,6,-0.0600000000000001
145,Valley Power,1,103,3,False,False,3,0.0600000000000001
145,CCity Bonds,2,100,0,False,False,5,0.05
145,Growth Corp,2,113,5,False,False,1,0.0727777777777778
145,Metro Prop,2,113,7,False,False,0,0.0630188679245284
145,Pioneer,2,103,-1,False,False,4,0.0544230769230769
145,Shady,2,93,-3,False,False,0,-0.035625
145,Stryker,2,93,45,True,False,0,0.364285714285714
145,Tri-City,2,114,6,False,False,0,0.0677777777777778
145,United,2,94,-10,False,False,2,-0.00846153846153841
145,Uranium,2,98,10,False,False,6,0.0609090909090909
145,Valley Power,2,107,4,False,False,3,0.0639805825242719
145,CCity Bonds,3,100,0,False,False,5,0.05
145,Growth Corp,3,120,7,False,False,1,0.0721173385775156
145,Metro Prop,3,121,8,False,False,0,0.0656113986753493
145,Pioneer,3,108,5,False,False,4,0.0654082648742843
145,Shady,3,87,-6,False,False,0,-0.0452553763440861
145,Stryker,3,53,-40,False,False,0,0.0994879672299027
145,Tri-City,3,117,3,False,False,0,0.0539571150097466
145,United,3,110,16,False,False,2,0.0581887615930169
145,Uranium,3,84,-14,False,False,6,0.0133951762523191
145,Valley Power,3,111,4,False,False,3,0.0644605752654024
145,CCity Bonds,4,100,0,False,False,5,0.05
145,Growth Corp,4,129,9,False,False,1,0.07492133726647
145,Metro Prop,4,131,10,False,False,0,0.0698697060313054
145,Pioneer,4,115,7,False,False,4,0.0745191616186762
145,Shady,4,82,-5,False,False,0,-0.0483093483500186
145,Stryker,4,33,-20,False,False,0,-0.0197236472190824
145,Tri-City,4,129,12,False,False,0,0.0661088618983356
145,United,4,131,21,False,False,2,0.0959142984674899
145,Uranium,4,102,18,False,False,6,0.0814749536178108
145,Valley Power,4,118,7,False,False,3,0.0708679539715743
145,CCity Bonds,5,100,0,False,False,5,0.05
145,Growth Corp,5,146,17,False,False,1,0.0878440465573621
145,Metro Prop,5,76,21,True,False,0,0.0879568335273344
145,Pioneer,5,128,13,False,False,4,0.0891805466862453
145,Shady,5,80,-2,False,False,0,-0.0435255274605027
145,Stryker,5,70,37,False,False,0,0.208463506467158
145,Tri-City,5,76,23,True,False,0,0.0885460042473507
145,United,5,77,23,True,False,2,0.117952812819793
145,Uranium,5,121,19,False,False,6,0.114199570737386
145,Valley Power,5,132,14,False,False,3,0.0855079224992934
145,CCity Bonds,6,100,0,False,False,5,0.05
145,Growth Corp,6,83,19,True,False,1,0.0983175273822766
145,Metro Prop,6,100,24,False,False,0,0.125928940220147
145,Pioneer,6,145,17,False,False,4,0.101660872238538
145,Shady,6,89,9,False,False,0,-0.0175212728837522
145,Stryker,6,65,-5,False,False,0,0.16181482681787
145,Tri-City,6,102,26,False,False,0,0.130805880732441
145,United,6,90,13,False,False,2,0.130761543150694
145,Uranium,6,114,-7,False,False,6,0.093788898479502
145,Valley Power,6,147,15,False,False,3,0.0939838748100172
145,CCity Bonds,7,100,0,False,False,5,0.05
145,Growth Corp,7,103,20,False,False,1,0.120416744640919
145,Metro Prop,7,115,15,False,False,0,0.12936766304584
145,Pioneer,7,80,15,True,False,4,0.109797989012343
145,Shady,7,96,7,False,False,0,-0.00378227884417927
145,Stryker,7,45,-20,False,False,0,0.0947423790307017
145,Tri-City,7,117,15,False,False,0,0.133127729703437
145,United,7,103,13,False,False,2,0.135890846510118
145,Uranium,7,104,-10,False,False,6,0.0753779530826809
145,Valley Power,7,80,12,True,False,3,0.099022135648625
145,CCity Bonds,8,100,0,False,False,5,0.05
145,Growth Corp,8,109,6,False,False,1,0.113859797191872
145,Metro Prop,8,119,4,False,False,0,0.117544531252067
145,Pioneer,8,83,3,False,False,4,0.1070107403858
145,Shady,8,99,3,False,False,0,0.000596756011343139
145,Stryker,8,30,-15,False,False,0,0.0412329149851974
145,Tri-City,8,122,5,False,False,0,0.121828643832388
145,United,8,111,8,False,False,2,0.131040413026451
145,Uranium,8,96,-8,False,False,6,0.0635518627934997
145,Valley Power,8,85,5,False,False,3,0.0991443686925469
